BBRef_Game_ID,DateTime,Date,Start,HomeTm,HomePTS,VisitTm,VisitPTS
202001050CLE,2020-01-05T19:30:00Z,2020-01-05,7:30pm,CLE,103,MIN,118
202001050PHO,2020-01-05T20:00:00Z,2020-01-05,8:00pm,PHO,114,MEM,121
202001050LAL,2020-01-05T22:00:00Z,2020-01-05,10:00pm,LAL,106,DET,99
202001060CHO,2020-01-06T19:00:00Z,2020-01-06,7:00pm,CHO,104,IND,115
202001060ORL,2020-01-06T19:00:00Z,2020-01-06,7:00pm,ORL,101,BRK,89
202001060PHI,2020-01-06T19:00:00Z,2020-01-06,7:00pm,PHI,120,OKC,113
202001060WAS,2020-01-06T19:00:00Z,2020-01-06,7:00pm,WAS,99,BOS,94
202001060ATL,2020-01-06T19:30:00Z,2020-01-06,7:30pm,ATL,115,DEN,123
202001060NOP,2020-01-06T20:00:00Z,2020-01-06,8:00pm,NOP,126,UTA,128
202001060DAL,2020-01-06T20:30:00Z,2020-01-06,8:30pm,DAL,118,CHI,110
202001060SAS,2020-01-06T20:30:00Z,2020-01-06,8:30pm,SAS,126,MIL,104
202001060SAC,2020-01-06T22:00:00Z,2020-01-06,10:00pm,SAC,111,GSW,98
202001070CLE,2020-01-07T19:00:00Z,2020-01-07,7:00pm,CLE,113,DET,115
202001070TOR,2020-01-07T19:00:00Z,2020-01-07,7:00pm,TOR,99,POR,101
202001070BRK,2020-01-07T19:30:00Z,2020-01-07,7:30pm,BRK,103,OKC,111
202001070MEM,2020-01-07T20:00:00Z,2020-01-07,8:00pm,MEM,119,MIN,112
202001070PHO,2020-01-07T21:00:00Z,2020-01-07,9:00pm,PHO,103,SAC,114
202001070LAL,2020-01-07T22:30:00Z,2020-01-07,10:30pm,LAL,117,NYK,87
202001080BOS,2020-01-08T19:00:00Z,2020-01-08,7:00pm,BOS,114,SAS,129
202001080CHO,2020-01-08T19:00:00Z,2020-01-08,7:00pm,CHO,110,TOR,112
202001080IND,2020-01-08T19:00:00Z,2020-01-08,7:00pm,IND,108,MIA,122
202001080ORL,2020-01-08T19:00:00Z,2020-01-08,7:00pm,ORL,123,WAS,89
202001080ATL,2020-01-08T19:30:00Z,2020-01-08,7:30pm,ATL,115,HOU,122
202001080DAL,2020-01-08T19:30:00Z,2020-01-08,7:30pm,DAL,106,DEN,107
202001080NOP,2020-01-08T20:00:00Z,2020-01-08,8:00pm,NOP,123,CHI,108
202001080UTA,2020-01-08T21:00:00Z,2020-01-08,9:00pm,UTA,128,NYK,104
202001080GSW,2020-01-08T22:00:00Z,2020-01-08,10:00pm,GSW,98,MIL,107
202001090DET,2020-01-09T19:00:00Z,2020-01-09,7:00pm,DET,112,CLE,115
202001090PHI,2020-01-09T19:00:00Z,2020-01-09,7:00pm,PHI,109,BOS,98
202001090MIN,2020-01-09T20:00:00Z,2020-01-09,8:00pm,MIN,116,POR,102
202001090OKC,2020-01-09T21:30:00Z,2020-01-09,9:30pm,OKC,113,HOU,92
202001100WAS,2020-01-10T19:00:00Z,2020-01-10,7:00pm,WAS,111,ATL,101
202001100NYK,2020-01-10T19:15:00Z,2020-01-10,7:15pm,NYK,111,NOP,123
202001100BRK,2020-01-10T19:30:00Z,2020-01-10,7:30pm,BRK,117,MIA,113
202001100CHI,2020-01-10T20:00:00Z,2020-01-10,8:00pm,CHI,105,IND,116
202001100MEM,2020-01-10T20:00:00Z,2020-01-10,8:00pm,MEM,134,SAS,121
202001100PHO,2020-01-10T21:00:00Z,2020-01-10,9:00pm,PHO,98,ORL,94
202001100UTA,2020-01-10T21:00:00Z,2020-01-10,9:00pm,UTA,109,CHO,92
202001100DAL,2020-01-10T21:45:00Z,2020-01-10,9:45pm,DAL,114,LAL,129
202001100SAC,2020-01-10T22:00:00Z,2020-01-10,10:00pm,SAC,106,MIL,127
202001100LAC,2020-01-10T22:30:00Z,2020-01-10,10:30pm,LAC,109,GSW,100
202001110HOU,2020-01-11T17:00:00Z,2020-01-11,5:00pm,HOU,139,MIN,109
202001110BOS,2020-01-11T19:00:00Z,2020-01-11,7:00pm,BOS,140,NOP,105
202001110DET,2020-01-11T19:00:00Z,2020-01-11,7:00pm,DET,99,CHI,108
202001110OKC,2020-01-11T20:00:00Z,2020-01-11,8:00pm,OKC,110,LAL,125
202001110DAL,2020-01-11T20:30:00Z,2020-01-11,8:30pm,DAL,109,PHI,91
202001110DEN,2020-01-11T21:00:00Z,2020-01-11,9:00pm,DEN,103,CLE,111
202001110POR,2020-01-11T22:00:00Z,2020-01-11,10:00pm,POR,101,MIL,122
202001120NYK,2020-01-12T15:30:00Z,2020-01-12,3:30pm,NYK,124,MIA,121
202001120WAS,2020-01-12T15:30:00Z,2020-01-12,3:30pm,WAS,116,UTA,127
202001120BRK,2020-01-12T18:00:00Z,2020-01-12,6:00pm,BRK,108,ATL,86
202001120MEM,2020-01-12T18:00:00Z,2020-01-12,6:00pm,MEM,122,GSW,102
202001120TOR,2020-01-12T18:00:00Z,2020-01-12,6:00pm,TOR,104,SAS,105
202001120DEN,2020-01-12T20:00:00Z,2020-01-12,8:00pm,DEN,114,LAC,104
202001120PHO,2020-01-12T20:00:00Z,2020-01-12,8:00pm,PHO,100,CHO,92
202001130DET,2020-01-13T19:00:00Z,2020-01-13,7:00pm,DET,110,NOP,117
202001130IND,2020-01-13T19:00:00Z,2020-01-13,7:00pm,IND,101,PHI,95
202001130BOS,2020-01-13T19:30:00Z,2020-01-13,7:30pm,BOS,113,CHI,101
202001130MIN,2020-01-13T20:00:00Z,2020-01-13,8:00pm,MIN,104,OKC,117
202001130POR,2020-01-13T22:00:00Z,2020-01-13,10:00pm,POR,115,CHO,112
202001130SAC,2020-01-13T22:00:00Z,2020-01-13,10:00pm,SAC,112,ORL,114
202001130LAL,2020-01-13T22:30:00Z,2020-01-13,10:30pm,LAL,128,CLE,99
202001140ATL,2020-01-14T19:30:00Z,2020-01-14,7:30pm,ATL,123,PHO,110
202001140BRK,2020-01-14T19:30:00Z,2020-01-14,7:30pm,BRK,107,UTA,118
202001140MEM,2020-01-14T20:00:00Z,2020-01-14,8:00pm,MEM,121,HOU,110
202001140MIL,2020-01-14T20:00:00Z,2020-01-14,8:00pm,MIL,128,NYK,102
202001140GSW,2020-01-14T22:30:00Z,2020-01-14,10:30pm,GSW,97,DAL,124
202001140LAC,2020-01-14T22:30:00Z,2020-01-14,10:30pm,LAC,128,CLE,103
202001150BOS,2020-01-15T19:00:00Z,2020-01-15,7:00pm,BOS,103,DET,116
202001150PHI,2020-01-15T19:00:00Z,2020-01-15,7:00pm,PHI,117,BRK,106
202001150MIA,2020-01-15T19:30:00Z,2020-01-15,7:30pm,MIA,106,SAS,100
202001150CHI,2020-01-15T20:00:00Z,2020-01-15,8:00pm,CHI,115,WAS,106
202001150MIN,2020-01-15T20:00:00Z,2020-01-15,8:00pm,MIN,99,IND,104
202001150OKC,2020-01-15T20:00:00Z,2020-01-15,8:00pm,OKC,121,TOR,130
202001150DEN,2020-01-15T21:00:00Z,2020-01-15,9:00pm,DEN,100,CHO,86
202001150HOU,2020-01-15T21:30:00Z,2020-01-15,9:30pm,HOU,107,POR,117
202001150SAC,2020-01-15T22:00:00Z,2020-01-15,10:00pm,SAC,123,DAL,127
202001150LAL,2020-01-15T22:30:00Z,2020-01-15,10:30pm,LAL,118,ORL,119
202001160NYK,2020-01-16T19:30:00Z,2020-01-16,7:30pm,NYK,98,PHO,121
202001160MIL,2020-01-16T20:00:00Z,2020-01-16,8:00pm,MIL,128,BOS,123
202001160NOP,2020-01-16T20:00:00Z,2020-01-16,8:00pm,NOP,138,UTA,132
202001160GSW,2020-01-16T22:30:00Z,2020-01-16,10:30pm,GSW,131,DEN,134
202001160LAC,2020-01-16T22:30:00Z,2020-01-16,10:30pm,LAC,122,ORL,95
202001170IND,2020-01-17T19:00:00Z,2020-01-17,7:00pm,IND,116,MIN,114
202001170PHI,2020-01-17T19:00:00Z,2020-01-17,7:00pm,PHI,100,CHI,89
202001170TOR,2020-01-17T19:00:00Z,2020-01-17,7:00pm,TOR,140,WAS,111
202001170MEM,2020-01-17T20:00:00Z,2020-01-17,8:00pm,MEM,113,CLE,109
202001170OKC,2020-01-17T20:00:00Z,2020-01-17,8:00pm,OKC,108,MIA,115
202001170SAS,2020-01-17T20:30:00Z,2020-01-17,8:30pm,SAS,120,ATL,121
202001170DAL,2020-01-17T21:30:00Z,2020-01-17,9:30pm,DAL,120,POR,112
202001180NOP,2020-01-18T15:30:00Z,2020-01-18,3:30pm,NOP,130,LAC,133
202001180BRK,2020-01-18T18:00:00Z,2020-01-18,6:00pm,BRK,97,MIL,117
202001180BOS,2020-01-18T19:00:00Z,2020-01-18,7:00pm,BOS,119,PHO,123
202001180ATL,2020-01-18T19:30:00Z,2020-01-18,7:30pm,ATL,103,DET,136
202001180NYK,2020-01-18T19:30:00Z,2020-01-18,7:30pm,NYK,87,PHI,90
202001180CHI,2020-01-18T20:00:00Z,2020-01-18,8:00pm,CHI,118,CLE,116
202001180MIN,2020-01-18T20:00:00Z,2020-01-18,8:00pm,MIN,112,TOR,122
202001180GSW,2020-01-18T20:30:00Z,2020-01-18,8:30pm,GSW,109,ORL,95
202001180HOU,2020-01-18T20:30:00Z,2020-01-18,8:30pm,HOU,115,LAL,124
202001180OKC,2020-01-18T21:00:00Z,2020-01-18,9:00pm,OKC,119,POR,106
202001180UTA,2020-01-18T21:00:00Z,2020-01-18,9:00pm,UTA,123,SAC,101
202001190SAS,2020-01-19T15:00:00Z,2020-01-19,3:00pm,SAS,107,MIA,102
202001190DEN,2020-01-19T20:00:00Z,2020-01-19,8:00pm,DEN,107,IND,115
202001200WAS,2020-01-20T14:00:00Z,2020-01-20,2:00pm,WAS,106,DET,100
202001200ATL,2020-01-20T14:30:00Z,2020-01-20,2:30pm,ATL,117,TOR,122
202001200BRK,2020-01-20T15:00:00Z,2020-01-20,3:00pm,BRK,111,PHI,117
202001200CHO,2020-01-20T17:00:00Z,2020-01-20,5:00pm,CHO,83,ORL,106
202001200CLE,2020-01-20T17:00:00Z,2020-01-20,5:00pm,CLE,86,NYK,106
202001200HOU,2020-01-20T17:00:00Z,2020-01-20,5:00pm,HOU,107,OKC,112
202001200MEM,2020-01-20T17:00:00Z,2020-01-20,5:00pm,MEM,116,NOP,126
202001200MIA,2020-01-20T17:00:00Z,2020-01-20,5:00pm,MIA,118,SAC,113
202001200MIL,2020-01-20T17:00:00Z,2020-01-20,5:00pm,MIL,111,CHI,98
202001200BOS,2020-01-20T19:30:00Z,2020-01-20,7:30pm,BOS,139,LAL,107
202001200MIN,2020-01-20T20:00:00Z,2020-01-20,8:00pm,MIN,100,DEN,107
202001200PHO,2020-01-20T21:00:00Z,2020-01-20,9:00pm,PHO,118,SAS,120
202001200UTA,2020-01-20T21:00:00Z,2020-01-20,9:00pm,UTA,118,IND,88
202001200POR,2020-01-20T22:00:00Z,2020-01-20,10:00pm,POR,129,GSW,124
202001210DAL,2020-01-21T20:30:00Z,2020-01-21,8:30pm,DAL,107,LAC,110
202001220DET,2020-01-22T19:00:00Z,2020-01-22,7:00pm,DET,127,SAC,106
202001220ORL,2020-01-22T19:00:00Z,2020-01-22,7:00pm,ORL,114,OKC,120
202001220TOR,2020-01-22T19:00:00Z,2020-01-22,7:00pm,TOR,107,PHI,95
202001220ATL,2020-01-22T19:30:00Z,2020-01-22,7:30pm,ATL,102,LAC,95
202001220BOS,2020-01-22T19:30:00Z,2020-01-22,7:30pm,BOS,119,MEM,95
202001220MIA,2020-01-22T19:30:00Z,2020-01-22,7:30pm,MIA,134,WAS,129
202001220NYK,2020-01-22T19:30:00Z,2020-01-22,7:30pm,NYK,92,LAL,100
202001220CHI,2020-01-22T20:00:00Z,2020-01-22,8:00pm,CHI,117,MIN,110
202001220HOU,2020-01-22T20:00:00Z,2020-01-22,8:00pm,HOU,121,DEN,105
202001220PHO,2020-01-22T21:00:00Z,2020-01-22,9:00pm,PHO,87,IND,112
202001220NOP,2020-01-22T21:30:00Z,2020-01-22,9:30pm,NOP,117,SAS,121
202001220GSW,2020-01-22T22:00:00Z,2020-01-22,10:00pm,GSW,96,UTA,129
202001230CLE,2020-01-23T19:00:00Z,2020-01-23,7:00pm,CLE,112,WAS,124
202001230BRK,2020-01-23T20:00:00Z,2020-01-23,8:00pm,BRK,113,LAL,128
202001230POR,2020-01-23T22:30:00Z,2020-01-23,10:30pm,POR,125,DAL,133
202001240CHO,2020-01-24T15:00:00Z,2020-01-24,3:00pm,CHO,103,MIL,116
202001240DET,2020-01-24T19:00:00Z,2020-01-24,7:00pm,DET,112,MEM,125
202001240ORL,2020-01-24T19:00:00Z,2020-01-24,7:00pm,ORL,98,BOS,109
202001240NYK,2020-01-24T19:30:00Z,2020-01-24,7:30pm,NYK,112,TOR,118
202001240CHI,2020-01-24T20:00:00Z,2020-01-24,8:00pm,CHI,81,SAC,98
202001240MIA,2020-01-24T20:00:00Z,2020-01-24,8:00pm,MIA,117,LAC,122
202001240MIN,2020-01-24T20:00:00Z,2020-01-24,8:00pm,MIN,124,HOU,131
202001240NOP,2020-01-24T20:00:00Z,2020-01-24,8:00pm,NOP,106,DEN,113
202001240OKC,2020-01-24T20:00:00Z,2020-01-24,8:00pm,OKC,140,ATL,111
202001240SAS,2020-01-24T20:30:00Z,2020-01-24,8:30pm,SAS,99,PHO,103
202001240GSW,2020-01-24T22:30:00Z,2020-01-24,10:30pm,GSW,118,IND,129
202001250UTA,2020-01-25T17:00:00Z,2020-01-25,5:00pm,UTA,112,DAL,107
202001250DET,2020-01-25T19:00:00Z,2020-01-25,7:00pm,DET,111,BRK,121
202001250CLE,2020-01-25T20:00:00Z,2020-01-25,8:00pm,CLE,106,CHI,118
202001250MIN,2020-01-25T20:00:00Z,2020-01-25,8:00pm,MIN,104,OKC,113
202001250PHI,2020-01-25T20:30:00Z,2020-01-25,8:30pm,PHI,108,LAL,91
202001260DEN,2020-01-26T15:30:00Z,2020-01-26,3:30pm,DEN,117,HOU,110
202001260SAS,2020-01-26T16:00:00Z,2020-01-26,4:00pm,SAS,106,TOR,110
202001260ATL,2020-01-26T18:00:00Z,2020-01-26,6:00pm,ATL,152,WAS,133
202001260MEM,2020-01-26T18:00:00Z,2020-01-26,6:00pm,MEM,114,PHO,109
202001260NOP,2020-01-26T18:00:00Z,2020-01-26,6:00pm,NOP,123,BOS,108
202001260NYK,2020-01-26T18:00:00Z,2020-01-26,6:00pm,NYK,110,BRK,97
202001260ORL,2020-01-26T18:00:00Z,2020-01-26,6:00pm,ORL,97,LAC,112
202001260POR,2020-01-26T21:00:00Z,2020-01-26,9:00pm,POR,139,IND,129
202001270DET,2020-01-27T19:00:00Z,2020-01-27,7:00pm,DET,100,CLE,115
202001270MIA,2020-01-27T19:30:00Z,2020-01-27,7:30pm,MIA,113,ORL,92
202001270CHI,2020-01-27T20:00:00Z,2020-01-27,8:00pm,CHI,110,SAS,109
202001270MIN,2020-01-27T20:00:00Z,2020-01-27,8:00pm,MIN,129,SAC,133
202001270OKC,2020-01-27T20:00:00Z,2020-01-27,8:00pm,OKC,97,DAL,107
202001270UTA,2020-01-27T21:00:00Z,2020-01-27,9:00pm,UTA,117,HOU,126
202001280CHO,2020-01-28T19:00:00Z,2020-01-28,7:00pm,CHO,97,NYK,92
202001280PHI,2020-01-28T19:00:00Z,2020-01-28,7:00pm,PHI,115,GSW,104
202001280CLE,2020-01-28T19:30:00Z,2020-01-28,7:30pm,CLE,111,NOP,125
202001280TOR,2020-01-28T19:30:00Z,2020-01-28,7:30pm,TOR,130,ATL,114
202001280MEM,2020-01-28T20:00:00Z,2020-01-28,8:00pm,MEM,104,DEN,96
202001280MIA,2020-01-28T20:00:00Z,2020-01-28,8:00pm,MIA,101,BOS,109
202001280MIL,2020-01-28T20:00:00Z,2020-01-28,8:00pm,MIL,151,WAS,131
202001280DAL,2020-01-28T20:30:00Z,2020-01-28,8:30pm,DAL,104,PHO,133
202001290IND,2020-01-29T19:00:00Z,2020-01-29,7:00pm,IND,115,CHI,106
202001290BRK,2020-01-29T19:30:00Z,2020-01-29,7:30pm,BRK,125,DET,115
202001290NYK,2020-01-29T19:30:00Z,2020-01-29,7:30pm,NYK,106,MEM,127
202001290SAS,2020-01-29T20:30:00Z,2020-01-29,8:30pm,SAS,127,UTA,120
202001290POR,2020-01-29T22:00:00Z,2020-01-29,10:00pm,POR,125,HOU,112
202001290SAC,2020-01-29T22:00:00Z,2020-01-29,10:00pm,SAC,100,OKC,120
202001300CLE,2020-01-30T19:00:00Z,2020-01-30,7:00pm,CLE,109,TOR,115
202001300WAS,2020-01-30T19:00:00Z,2020-01-30,7:00pm,WAS,121,CHO,107
202001300ATL,2020-01-30T19:30:00Z,2020-01-30,7:30pm,ATL,127,PHI,117
202001300BOS,2020-01-30T20:00:00Z,2020-01-30,8:00pm,BOS,119,GSW,104
202001300DEN,2020-01-30T22:30:00Z,2020-01-30,10:30pm,DEN,106,UTA,100
202001300LAC,2020-01-30T22:30:00Z,2020-01-30,10:30pm,LAC,103,SAC,124
202001310DET,2020-01-31T19:00:00Z,2020-01-31,7:00pm,DET,92,TOR,105
202001310BRK,2020-01-31T19:30:00Z,2020-01-31,7:30pm,BRK,133,CHI,118
202001310HOU,2020-01-31T19:30:00Z,2020-01-31,7:30pm,HOU,128,DAL,121
202001310NOP,2020-01-31T20:00:00Z,2020-01-31,8:00pm,NOP,139,MEM,111
202001310MIL,2020-01-31T21:00:00Z,2020-01-31,9:00pm,MIL,115,DEN,127
202001310PHO,2020-01-31T21:00:00Z,2020-01-31,9:00pm,PHO,107,OKC,111
202001310LAL,2020-01-31T22:30:00Z,2020-01-31,10:30pm,LAL,119,POR,127
202002010LAC,2020-02-01T15:30:00Z,2020-02-01,3:30pm,LAC,118,MIN,106
202002010IND,2020-02-01T19:00:00Z,2020-02-01,7:00pm,IND,85,NYK,92
202002010ORL,2020-02-01T19:00:00Z,2020-02-01,7:00pm,ORL,89,MIA,102
202002010CLE,2020-02-01T20:00:00Z,2020-02-01,8:00pm,CLE,112,GSW,131
202002010WAS,2020-02-01T20:00:00Z,2020-02-01,8:00pm,WAS,113,BRK,107
202002010BOS,2020-02-01T20:30:00Z,2020-02-01,8:30pm,BOS,116,PHI,95
202002010DAL,2020-02-01T20:30:00Z,2020-02-01,8:30pm,DAL,123,ATL,100
202002010SAS,2020-02-01T21:00:00Z,2020-02-01,9:00pm,SAS,114,CHO,90
202002010SAC,2020-02-01T22:00:00Z,2020-02-01,10:00pm,SAC,113,LAL,129
202002010POR,2020-02-01T22:30:00Z,2020-02-01,10:30pm,POR,124,UTA,107
202002020DET,2020-02-02T12:30:00Z,2020-02-02,12:30pm,DET,128,DEN,123
202002020HOU,2020-02-02T14:00:00Z,2020-02-02,2:00pm,HOU,117,NOP,109
202002020MIL,2020-02-02T14:00:00Z,2020-02-02,2:00pm,MIL,129,PHO,108
202002020TOR,2020-02-02T15:00:00Z,2020-02-02,3:00pm,TOR,129,CHI,102
202002030CHO,2020-02-03T19:00:00Z,2020-02-03,7:00pm,CHO,100,ORL,112
202002030CLE,2020-02-03T19:00:00Z,2020-02-03,7:00pm,CLE,134,NYK,139
202002030IND,2020-02-03T19:00:00Z,2020-02-03,7:00pm,IND,103,DAL,112
202002030WAS,2020-02-03T19:00:00Z,2020-02-03,7:00pm,WAS,117,GSW,125
202002030ATL,2020-02-03T19:30:00Z,2020-02-03,7:30pm,ATL,115,BOS,123
202002030BRK,2020-02-03T19:30:00Z,2020-02-03,7:30pm,BRK,119,PHO,97
202002030MIA,2020-02-03T19:30:00Z,2020-02-03,7:30pm,MIA,137,PHI,106
202002030MEM,2020-02-03T20:00:00Z,2020-02-03,8:00pm,MEM,96,DET,82
202002030SAC,2020-02-03T22:00:00Z,2020-02-03,10:00pm,SAC,113,MIN,109
202002030LAC,2020-02-03T22:30:00Z,2020-02-03,10:30pm,LAC,108,SAS,105
202002040NOP,2020-02-04T19:30:00Z,2020-02-04,7:30pm,NOP,108,MIL,120
202002040HOU,2020-02-04T20:00:00Z,2020-02-04,8:00pm,HOU,125,CHO,110
202002040DEN,2020-02-04T21:00:00Z,2020-02-04,9:00pm,DEN,127,POR,99
202002040LAL,2020-02-04T22:00:00Z,2020-02-04,10:00pm,LAL,129,SAS,102
202002050DET,2020-02-05T19:00:00Z,2020-02-05,7:00pm,DET,116,PHO,108
202002050BOS,2020-02-05T19:30:00Z,2020-02-05,7:30pm,BOS,116,ORL,100
202002050BRK,2020-02-05T19:30:00Z,2020-02-05,7:30pm,BRK,129,GSW,88
202002050TOR,2020-02-05T19:30:00Z,2020-02-05,7:30pm,TOR,119,IND,118
202002050MIN,2020-02-05T20:00:00Z,2020-02-05,8:00pm,MIN,120,ATL,127
202002050OKC,2020-02-05T20:00:00Z,2020-02-05,8:00pm,OKC,109,CLE,103
202002050DAL,2020-02-05T20:30:00Z,2020-02-05,8:30pm,DAL,107,MEM,121
202002050UTA,2020-02-05T21:00:00Z,2020-02-05,9:00pm,UTA,95,DEN,98
202002050LAC,2020-02-05T22:00:00Z,2020-02-05,10:00pm,LAC,128,MIA,111
202002060NYK,2020-02-06T19:30:00Z,2020-02-06,7:30pm,NYK,105,ORL,103
202002060CHI,2020-02-06T20:00:00Z,2020-02-06,8:00pm,CHI,119,NOP,125
202002060MIL,2020-02-06T20:00:00Z,2020-02-06,8:00pm,MIL,112,PHI,101
202002060POR,2020-02-06T22:00:00Z,2020-02-06,10:00pm,POR,125,SAS,117
202002060LAL,2020-02-06T22:30:00Z,2020-02-06,10:30pm,LAL,111,HOU,121
202002070PHI,2020-02-07T19:00:00Z,2020-02-07,7:00pm,PHI,119,MEM,107
202002070WAS,2020-02-07T19:00:00Z,2020-02-07,7:00pm,WAS,119,DAL,118
202002070BOS,2020-02-07T19:30:00Z,2020-02-07,7:30pm,BOS,112,ATL,107
202002070IND,2020-02-07T20:00:00Z,2020-02-07,8:00pm,IND,106,TOR,115
202002070OKC,2020-02-07T20:00:00Z,2020-02-07,8:00pm,OKC,108,DET,101
202002070PHO,2020-02-07T21:00:00Z,2020-02-07,9:00pm,PHO,127,HOU,91
202002070SAC,2020-02-07T22:00:00Z,2020-02-07,10:00pm,SAC,105,MIA,97
202002070UTA,2020-02-07T22:30:00Z,2020-02-07,10:30pm,UTA,117,POR,114
202002080ORL,2020-02-08T17:00:00Z,2020-02-08,5:00pm,ORL,95,MIL,111
202002080CHO,2020-02-08T19:00:00Z,2020-02-08,7:00pm,CHO,100,DAL,116
202002080DET,2020-02-08T19:00:00Z,2020-02-08,7:00pm,DET,92,NYK,95
202002080IND,2020-02-08T19:30:00Z,2020-02-08,7:30pm,IND,117,NOP,124
202002080TOR,2020-02-08T19:30:00Z,2020-02-08,7:30pm,TOR,119,BRK,118
202002080MIN,2020-02-08T20:00:00Z,2020-02-08,8:00pm,MIN,142,LAC,115
202002080GSW,2020-02-08T20:30:00Z,2020-02-08,8:30pm,GSW,120,LAL,125
202002080PHO,2020-02-08T21:00:00Z,2020-02-08,9:00pm,PHO,108,DEN,117
202002080SAC,2020-02-08T22:00:00Z,2020-02-08,10:00pm,SAC,122,SAS,102
202002090OKC,2020-02-09T15:30:00Z,2020-02-09,3:30pm,OKC,111,BOS,112
202002090ATL,2020-02-09T18:00:00Z,2020-02-09,6:00pm,ATL,140,NYK,135
202002090PHI,2020-02-09T18:00:00Z,2020-02-09,6:00pm,PHI,118,CHI,111
202002090WAS,2020-02-09T18:00:00Z,2020-02-09,6:00pm,WAS,99,MEM,106
202002090HOU,2020-02-09T19:00:00Z,2020-02-09,7:00pm,HOU,113,UTA,114
202002090CLE,2020-02-09T19:30:00Z,2020-02-09,7:30pm,CLE,92,LAC,133
202002090POR,2020-02-09T21:00:00Z,2020-02-09,9:00pm,POR,115,MIA,109
202002100DET,2020-02-10T19:00:00Z,2020-02-10,7:00pm,DET,76,CHO,87
202002100IND,2020-02-10T19:00:00Z,2020-02-10,7:00pm,IND,105,BRK,106
202002100ORL,2020-02-10T19:00:00Z,2020-02-10,7:00pm,ORL,135,ATL,126
202002100TOR,2020-02-10T19:30:00Z,2020-02-10,7:30pm,TOR,137,MIN,126
202002100MIL,2020-02-10T20:00:00Z,2020-02-10,8:00pm,MIL,123,SAC,111
202002100DAL,2020-02-10T20:30:00Z,2020-02-10,8:30pm,DAL,119,UTA,123
202002100DEN,2020-02-10T21:00:00Z,2020-02-10,9:00pm,DEN,127,SAS,120
202002100GSW,2020-02-10T22:30:00Z,2020-02-10,10:30pm,GSW,101,MIA,113
202002100LAL,2020-02-10T22:30:00Z,2020-02-10,10:30pm,LAL,125,PHO,100
202002110PHI,2020-02-11T19:00:00Z,2020-02-11,7:00pm,PHI,110,LAC,103
202002110WAS,2020-02-11T19:00:00Z,2020-02-11,7:00pm,WAS,126,CHI,114
202002110NOP,2020-02-11T20:00:00Z,2020-02-11,8:00pm,NOP,138,POR,117
202002110OKC,2020-02-11T20:00:00Z,2020-02-11,8:00pm,OKC,106,SAS,114
202002110HOU,2020-02-11T21:30:00Z,2020-02-11,9:30pm,HOU,116,BOS,105
202002120CLE,2020-02-12T19:00:00Z,2020-02-12,7:00pm,CLE,127,ATL,105
202002120ORL,2020-02-12T19:00:00Z,2020-02-12,7:00pm,ORL,116,DET,112
202002120BRK,2020-02-12T19:30:00Z,2020-02-12,7:30pm,BRK,101,TOR,91
202002120IND,2020-02-12T19:30:00Z,2020-02-12,7:30pm,IND,118,MIL,111
202002120NYK,2020-02-12T19:30:00Z,2020-02-12,7:30pm,NYK,96,WAS,114
202002120MEM,2020-02-12T20:00:00Z,2020-02-12,8:00pm,MEM,111,POR,104
202002120MIN,2020-02-12T20:00:00Z,2020-02-12,8:00pm,MIN,108,CHO,115
202002120DAL,2020-02-12T20:30:00Z,2020-02-12,8:30pm,DAL,130,SAC,111
202002120PHO,2020-02-12T21:00:00Z,2020-02-12,9:00pm,PHO,112,GSW,106
202002120UTA,2020-02-12T21:00:00Z,2020-02-12,9:00pm,UTA,116,MIA,101
202002120DEN,2020-02-12T22:00:00Z,2020-02-12,10:00pm,DEN,116,LAL,120
202002130BOS,2020-02-13T20:00:00Z,2020-02-13,8:00pm,BOS,141,LAC,133
202002130NOP,2020-02-13T20:00:00Z,2020-02-13,8:00pm,NOP,118,OKC,123
202002200DET,2020-02-20T19:00:00Z,2020-02-20,7:00pm,DET,106,MIL,126
202002200ATL,2020-02-20T19:30:00Z,2020-02-20,7:30pm,ATL,129,MIA,124
202002200CHI,2020-02-20T20:00:00Z,2020-02-20,8:00pm,CHI,93,CHO,103
202002200PHI,2020-02-20T20:00:00Z,2020-02-20,8:00pm,PHI,112,BRK,104
202002200SAC,2020-02-20T22:00:00Z,2020-02-20,10:00pm,SAC,129,MEM,125
202002200GSW,2020-02-20T22:30:00Z,2020-02-20,10:30pm,GSW,105,HOU,135
202002210ORL,2020-02-21T19:00:00Z,2020-02-21,7:00pm,ORL,106,DAL,122
202002210WAS,2020-02-21T19:00:00Z,2020-02-21,7:00pm,WAS,108,CLE,113
202002210NYK,2020-02-21T19:30:00Z,2020-02-21,7:30pm,NYK,98,IND,106
202002210TOR,2020-02-21T19:30:00Z,2020-02-21,7:30pm,TOR,118,PHO,101
202002210MIN,2020-02-21T20:00:00Z,2020-02-21,8:00pm,MIN,117,BOS,127
202002210OKC,2020-02-21T20:00:00Z,2020-02-21,8:00pm,OKC,113,DEN,101
202002210UTA,2020-02-21T21:00:00Z,2020-02-21,9:00pm,UTA,104,SAS,113
202002210LAL,2020-02-21T22:30:00Z,2020-02-21,10:30pm,LAL,117,MEM,105
202002210POR,2020-02-21T22:30:00Z,2020-02-21,10:30pm,POR,115,NOP,128
